ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Image_c1,Intensity_IntegratedIntensityEdge_Image_c2,Intensity_IntegratedIntensityEdge_Image_c3,Intensity_IntegratedIntensityEdge_Image_c4,Intensity_IntegratedIntensityEdge_Image_c5,Intensity_IntegratedIntensity_Image_c1,Intensity_IntegratedIntensity_Image_c2,Intensity_IntegratedIntensity_Image_c3,Intensity_IntegratedIntensity_Image_c4,Intensity_IntegratedIntensity_Image_c5,Intensity_LowerQuartileIntensity_Image_c1,Intensity_LowerQuartileIntensity_Image_c2,Intensity_LowerQuartileIntensity_Image_c3,Intensity_LowerQuartileIntensity_Image_c4,Intensity_LowerQuartileIntensity_Image_c5,Intensity_MADIntensity_Image_c1,Intensity_MADIntensity_Image_c2,Intensity_MADIntensity_Image_c3,Intensity_MADIntensity_Image_c4,Intensity_MADIntensity_Image_c5,Intensity_MassDisplacement_Image_c1,Intensity_MassDisplacement_Image_c2,Intensity_MassDisplacement_Image_c3,Intensity_MassDisplacement_Image_c4,Intensity_MassDisplacement_Image_c5,Intensity_MaxIntensityEdge_Image_c1,Intensity_MaxIntensityEdge_Image_c2,Intensity_MaxIntensityEdge_Image_c3,Intensity_MaxIntensityEdge_Image_c4,Intensity_MaxIntensityEdge_Image_c5,Intensity_MaxIntensity_Image_c1,Intensity_MaxIntensity_Image_c2,Intensity_MaxIntensity_Image_c3,Intensity_MaxIntensity_Image_c4,Intensity_MaxIntensity_Image_c5,Intensity_MeanIntensityEdge_Image_c1,Intensity_MeanIntensityEdge_Image_c2,Intensity_MeanIntensityEdge_Image_c3,Intensity_MeanIntensityEdge_Image_c4,Intensity_MeanIntensityEdge_Image_c5,Intensity_MeanIntensity_Image_c1,Intensity_MeanIntensity_Image_c2,Intensity_MeanIntensity_Image_c3,Intensity_MeanIntensity_Image_c4,Intensity_MeanIntensity_Image_c5,Intensity_MedianIntensity_Image_c1,Intensity_MedianIntensity_Image_c2,Intensity_MedianIntensity_Image_c3,Intensity_MedianIntensity_Image_c4,Intensity_MedianIntensity_Image_c5,Intensity_MinIntensityEdge_Image_c1,Intensity_MinIntensityEdge_Image_c2,Intensity_MinIntensityEdge_Image_c3,Intensity_MinIntensityEdge_Image_c4,Intensity_MinIntensityEdge_Image_c5,Intensity_MinIntensity_Image_c1,Intensity_MinIntensity_Image_c2,Intensity_MinIntensity_Image_c3,Intensity_MinIntensity_Image_c4,Intensity_MinIntensity_Image_c5,Intensity_StdIntensityEdge_Image_c1,Intensity_StdIntensityEdge_Image_c2,Intensity_StdIntensityEdge_Image_c3,Intensity_StdIntensityEdge_Image_c4,Intensity_StdIntensityEdge_Image_c5,Intensity_StdIntensity_Image_c1,Intensity_StdIntensity_Image_c2,Intensity_StdIntensity_Image_c3,Intensity_StdIntensity_Image_c4,Intensity_StdIntensity_Image_c5,Intensity_UpperQuartileIntensity_Image_c1,Intensity_UpperQuartileIntensity_Image_c2,Intensity_UpperQuartileIntensity_Image_c3,Intensity_UpperQuartileIntensity_Image_c4,Intensity_UpperQuartileIntensity_Image_c5,Location_CenterMassIntensity_X_Image_c1,Location_CenterMassIntensity_X_Image_c2,Location_CenterMassIntensity_X_Image_c3,Location_CenterMassIntensity_X_Image_c4,Location_CenterMassIntensity_X_Image_c5,Location_CenterMassIntensity_Y_Image_c1,Location_CenterMassIntensity_Y_Image_c2,Location_CenterMassIntensity_Y_Image_c3,Location_CenterMassIntensity_Y_Image_c4,Location_CenterMassIntensity_Y_Image_c5,Location_CenterMassIntensity_Z_Image_c1,Location_CenterMassIntensity_Z_Image_c2,Location_CenterMassIntensity_Z_Image_c3,Location_CenterMassIntensity_Z_Image_c4,Location_CenterMassIntensity_Z_Image_c5,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Image_c1,Location_MaxIntensity_X_Image_c2,Location_MaxIntensity_X_Image_c3,Location_MaxIntensity_X_Image_c4,Location_MaxIntensity_X_Image_c5,Location_MaxIntensity_Y_Image_c1,Location_MaxIntensity_Y_Image_c2,Location_MaxIntensity_Y_Image_c3,Location_MaxIntensity_Y_Image_c4,Location_MaxIntensity_Y_Image_c5,Location_MaxIntensity_Z_Image_c1,Location_MaxIntensity_Z_Image_c2,Location_MaxIntensity_Z_Image_c3,Location_MaxIntensity_Z_Image_c4,Location_MaxIntensity_Z_Image_c5,Neighbors_AngleBetweenNeighbors_8,Neighbors_FirstClosestDistance_8,Neighbors_FirstClosestObjectNumber_8,Neighbors_NumberOfNeighbors_8,Neighbors_PercentTouching_8,Neighbors_SecondClosestDistance_8,Neighbors_SecondClosestObjectNumber_8,Number_Object_Number
2,3,0.006759746698662639,0.0053559166844934225,0.0002594033721834421,0.002166781108826399,0.0009002822916954756,0.02702372777275741,0.022613870445638895,0.0008545052260160446,0.006363012129440904,0.0042114900425076485,0.00016021972987800837,1.5259021893143654e-05,0.0,1.5259021893143654e-05,0.0,0.0001449607079848647,8.39246204122901e-05,0.0,4.577706567943096e-05,3.051804378628731e-05,0.6649049283976521,2.3449263537164615,3.5681832321393965,1.423045299185026,1.2013810195216372,0.0007324330508708954,0.0018310826271772385,0.00013733119703829288,0.00021362630650401115,0.0001678492408245802,0.0010681315325200558,0.0018310826271772385,0.00013733119703829288,0.0004272526130080223,0.00032043945975601673,0.000204840809050383,0.00016230050559070978,7.860708247983094e-06,6.566003360079996e-05,2.7281281566529564e-05,0.000310617560606407,0.0002599295453521712,9.821899149609709e-06,7.313807045334372e-05,4.840793152307642e-05,0.0002899214159697294,8.39246204122901e-05,0.0,6.103608757257462e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019465220143194905,0.0003745190768511759,2.495217694933494e-05,6.703924461449425e-05,4.229331104449713e-05,0.00022044513857656087,0.0003904616184698575,2.381704635191456e-05,7.708511747053971e-05,6.25179937677305e-05,0.0004310673684813082,0.0003356984816491604,3.8147554732859135e-06,0.00010681315325200558,6.103608757257462e-05,25.636363636363637,23.828609986504723,22.642857142857142,24.91127098321343,25.815217391304348,11.887634105025409,11.566801619433198,12.017857142857142,12.15347721822542,12.641304347826088,0.0,0.0,0.0,0.0,0.0,26.17241379310345,11.494252873563218,0,27.0,20.0,20.0,25.0,24.0,12.0,12.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,69.86542713978609,8.09394515332865,7,5.0,100.0,12.330218243316997,4,3
2,4,0.008651865413412452,0.0001983672846108675,0.00038147554732859135,0.0018616006709635258,0.000839246204122901,0.042740520322695374,0.000839246204122901,0.0010833905544131994,0.008941786829382181,0.00555428396910429,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0001678492408245802,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.7180231776192983,2.3166003817844203,2.2396561411588305,0.3318887225807888,2.0115410377309617,0.0010376134887337685,3.051804378628731e-05,7.629510946571827e-05,0.0002594033721834421,0.0001678492408245802,0.0010376134887337685,7.629510946571827e-05,7.629510946571827e-05,0.00032043945975601673,0.00021362630650401115,0.0001544975966680795,3.542272939479777e-06,6.812063345153417e-06,3.3242869124348674e-05,1.4986539359337517e-05,0.00022734319320582647,4.464075553845218e-06,5.762715714963827e-06,4.756269590096905e-05,2.954406366544835e-05,0.0001983672846108675,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022914063837992538,8.64675999135042e-06,1.844648392578914e-05,5.310264449246462e-05,3.39358372240824e-05,0.00021135049133863876,1.0841834777043895e-05,1.4085111219238995e-05,6.052080282786614e-05,4.469886138399109e-05,0.0003662165254354477,0.0,0.0,7.629510946571827e-05,4.577706567943096e-05,37.58086397715102,36.74545454545454,36.76056338028169,38.09044368600683,36.505494505494504,13.665476615494466,12.036363636363637,15.394366197183098,14.023890784982935,14.684065934065934,0.0,0.0,0.0,0.0,0.0,38.29255319148936,13.76063829787234,0,33.0,34.0,33.0,38.0,36.0,20.0,14.0,19.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,38.5279402239682,12.19994207007652,7,7.0,100.0,12.330218243316997,3,4
2,5,0.007019150070846081,0.014526588842272758,0.0024567025247961283,0.0030975814443081617,0.0006866559851914644,0.04768444341607392,0.0918593117967248,0.0077363240998238325,0.01687647821381688,0.009597924770787358,6.103608757257462e-05,1.5259021893143654e-05,0.0,1.5259021893143654e-05,0.0,0.0001144426641985774,0.0002288853283971548,0.0,4.577706567943096e-05,0.0,1.418723214894968,2.9442468985360977,4.988375220196651,2.391774241019834,3.2101545019128674,0.0006256198976188898,0.0017395284958183765,0.0010070954449474812,0.0003051804378628731,0.00012207217514514923,0.0009155413135886192,0.002243076218292117,0.0010070954449474812,0.00044251163490116596,0.0003356984816491604,0.00012101982880769104,0.00025045842831504755,4.2356940082691866e-05,5.340657662600279e-05,1.1838896296404559e-05,0.00020822901055054114,0.0004011323659245624,3.3783074671719794e-05,7.369641141404752e-05,4.191233524361292e-05,0.00017547875177115202,0.0002288853283971548,0.0,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001410477819266014,0.0003534427021644614,0.00015369233643272343,7.615027437020548e-05,2.6130471567850255e-05,0.00017619893943145013,0.00046533651021304396,0.00010085721715750216,8.198255475311523e-05,7.193469549395555e-05,0.0003051804378628731,0.0006981002516113222,3.051804378628731e-05,0.00012207217514514923,4.577706567943096e-05,12.45248,14.035382059800664,15.648915187376726,13.071428571428571,14.343402225755167,17.81504,17.324584717607973,16.06114398422091,17.064195298372514,17.319554848966614,0.0,0.0,0.0,0.0,0.0,11.558951965065502,18.91703056768559,0,17.0,19.0,18.0,13.0,14.0,20.0,15.0,13.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,132.2379942549694,12.831820757989895,1,4.0,91.35802469135803,13.24306498611384,8,5
2,6,0.007614251924678683,0.005233844509348273,0.0015106431674212217,0.0015259021893143654,0.000396734569221735,0.044205386424437165,0.013763637747615576,0.005249103531241417,0.010421911953017116,0.007400625618174672,9.155413135886192e-05,0.0,0.0,0.0,0.0,7.629510946571827e-05,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.666055268751803,5.245587983260434,6.3656220056736466,0.8094625846573724,0.5394950924931281,0.0010376134887337685,0.0009308003354817629,0.0005493247881531715,0.00013733119703829288,7.629510946571827e-05,0.0010833905544131994,0.0009308003354817629,0.0008850232698023319,0.0003051804378628731,0.00027466239407658577,0.00013844094408506697,9.51608092608777e-05,2.746623940765858e-05,2.77436761693521e-05,7.213355804031546e-06,0.00018266688605139326,5.68745361471718e-05,2.1690510459675276e-05,4.306575187197155e-05,3.0581097595763106e-05,0.00015259021893143654,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001602984377303883,0.000207676936809308,9.744075157951668e-05,3.861257963454641e-05,1.4506520689827458e-05,0.0001514598835112269,0.00014586552711855748,9.567047939302237e-05,4.958439483812215e-05,4.137199683602845e-05,0.0002288853283971548,1.5259021893143654e-05,1.5259021893143654e-05,6.103608757257462e-05,4.577706567943096e-05,51.858129099068,56.246119733924616,57.00581395348837,50.54904831625183,51.67422680412371,19.604073179150845,18.29268292682927,17.13372093023256,20.23718887262079,20.05979381443299,0.0,0.0,0.0,0.0,0.0,51.21487603305785,19.776859504132233,0,57.0,56.0,58.0,57.0,53.0,18.0,25.0,17.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,127.34630781369032,12.813025276719086,10,6.0,100.0,14.254169397912104,4,6
2,7,0.008941786829382181,0.002151522086933255,0.0003356984816491604,0.0030518043786287308,0.0016937514301389456,0.02493324177339673,0.019180590519681573,0.0013885709922760725,0.011459525441750884,0.00822461280040443,0.00013733119703829288,1.5259021893143654e-05,0.0,4.577706567943096e-05,1.5259021893143654e-05,8.39246204122901e-05,4.577706567943096e-05,0.0,6.103608757257462e-05,4.577706567943096e-05,1.045228399192676,1.2505241708032604,0.5163608822272409,0.5071420129036642,0.5733439508880048,0.0008545052260160446,0.0009613183792680502,7.629510946571827e-05,0.0002594033721834421,0.00021362630650401115,0.0010528725106269121,0.0015716792549937963,0.00012207217514514923,0.0005798428319394588,0.0003662165254354477,0.00024838296748283837,5.9764502414812647e-05,9.324957823587789e-06,8.477234385079808e-05,4.704865083719293e-05,0.00023745944546092125,0.00018267229066363402,1.32244856407245e-05,0.00010913833754048461,7.832964571813742e-05,0.00021362630650401115,4.577706567943096e-05,0.0,9.155413135886192e-05,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018749258565141632,0.00017690578618050228,1.772127273424689e-05,6.70398647547599e-05,4.949391025532751e-05,0.00016428968615103486,0.0003168762137924402,2.1993435025835583e-05,9.386896692705839e-05,9.32595301981776e-05,0.0003166247042827308,0.00022125581745058298,1.5259021893143654e-05,0.00015259021893143654,0.00010681315325200558,28.476744186046513,26.718377088305488,27.978021978021978,28.021304926764316,26.94248608534323,19.06854345165239,20.440731901352425,19.703296703296704,19.487350199733687,19.434137291280148,0.0,0.0,0.0,0.0,0.0,27.514285714285716,19.476190476190474,0,30.0,26.0,31.0,26.0,27.0,20.0,22.0,19.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,71.6066326362457,8.09394515332865,3,7.0,100.0,12.19994207007652,4,7
2,8,0.00459296558983624,0.004486152436584234,0.0003662165254354477,0.0019989318680018187,0.0009308003354817629,0.015564202331006527,0.013641565572470427,0.0011291676200926304,0.006073090713471174,0.004974441137164831,3.051804378628731e-05,0.0,0.0,1.5259021893143654e-05,0.0,4.577706567943096e-05,1.5259021893143654e-05,0.0,1.5259021893143654e-05,0.0,0.665911481152329,2.4910046968445716,0.3900541980450251,1.4943929116086154,4.485314979351061,0.00035095750354230404,0.0013580529484897852,4.577706567943096e-05,0.00032043945975601673,0.00018310826271772385,0.00035095750354230404,0.0013580529484897852,6.103608757257462e-05,0.00032043945975601673,0.00047302967868745327,8.832626134300462e-05,8.62721622420045e-05,7.0426254891432245e-06,3.844099746157344e-05,1.7900006451572364e-05,8.646779072781403e-05,7.578647540261348e-05,6.273153444959058e-06,3.3739392852617634e-05,2.7635784095360172e-05,6.103608757257462e-05,1.5259021893143654e-05,0.0,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.896772277722726e-05,0.00020708908476189272,1.176701683251767e-05,5.1004195641645945e-05,3.758244191752237e-05,7.447625528734928e-05,0.00015405735680776625,1.2437001385738549e-05,3.9757777385290844e-05,6.132762044109185e-05,0.00010681315325200558,9.155413135886192e-05,1.5259021893143654e-05,4.577706567943096e-05,1.5259021893143654e-05,19.897058823529413,17.574944071588366,19.56756756756757,20.57035175879397,22.19325153374233,29.323529411764707,27.869127516778523,29.35135135135135,28.83668341708543,26.208588957055216,0.0,0.0,0.0,0.0,0.0,19.316666666666666,29.65,0,15.0,25.0,21.0,25.0,23.0,32.0,24.0,23.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,74.71951410561664,13.065502603292535,7,6.0,100.0,13.24306498611384,5,8
2,9,0.0036469062324613333,0.0015259021893143654,0.00032043945975601673,0.0025329976342618465,0.0006408789195120335,0.02577248797751963,0.0041199359111487865,0.0014190890360623598,0.01440451666712761,0.008972304873168468,6.103608757257462e-05,0.0,0.0,1.5259021893143654e-05,0.0,6.103608757257462e-05,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.44460644608141436,5.276999454245096,0.5946742626471968,0.7044710608252421,1.9115249860957781,0.0002594033721834421,0.0005188067443668842,0.00010681315325200558,0.0006256198976188898,0.0001678492408245802,0.0005951018538326025,0.0009155413135886192,0.00010681315325200558,0.0006256198976188898,0.000396734569221735,7.597721317627777e-05,3.178962894404928e-05,6.6758220782503486e-06,5.27707840471218e-05,1.3351644156500697e-05,0.00012758657414613678,2.0395722332419736e-05,7.025193247833464e-06,7.130948845112677e-05,4.441735085726965e-05,0.00010681315325200558,0.0,0.0,4.577706567943096e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.683915958093254e-05,0.00010367123913091446,1.892217413846091e-05,9.635352102840977e-05,2.865302087083372e-05,0.0001053167994306253,8.759792976896562e-05,1.5638909858457963e-05,8.62809025765481e-05,6.879888940072054e-05,0.00018310826271772385,0.0,0.0,9.155413135886192e-05,4.577706567943096e-05,33.76672587329781,31.97037037037037,33.795698924731184,34.22139830508475,31.654761904761905,29.99052693901717,35.41481481481482,30.9247311827957,30.608050847457626,30.593537414965986,0.0,0.0,0.0,0.0,0.0,33.554455445544555,30.38118811881188,0,32.0,32.0,26.0,36.0,31.0,32.0,37.0,31.0,37.0,31.0,0.0,0.0,0.0,0.0,0.0,152.60456577516499,11.789072332825704,11,7.0,100.0,12.466058878731237,7,9
2,10,0.0036926832981407642,0.00459296558983624,0.00027466239407658577,0.0011291676200926304,0.00041199359111487865,0.04272526130080223,0.02397192339412868,0.0012207217514514923,0.006027313647791743,0.009872587164863944,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.00016021972987800837,4.577706567943096e-05,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.26879965054246296,1.8122088794100983,1.9736916152322257,1.0897787761742395,1.3287334768621035,0.0006561379414051771,0.0015564202331006527,6.103608757257462e-05,0.00032043945975601673,0.00010681315325200558,0.0008697642479091883,0.0015564202331006527,6.103608757257462e-05,0.00032043945975601673,0.0003356984816491604,8.39246204122901e-05,0.00010438558158718727,6.242327138104222e-06,2.566290045665069e-05,9.363490707156332e-06,0.00023094735838271476,0.00012957796429258745,6.59849595379185e-06,3.258007377184726e-05,5.336533602629159e-05,0.00017547875177115202,4.577706567943096e-05,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013300517721978884,0.0002727278423218989,1.3923760305187844e-05,6.230370493231577e-05,2.1875651156895297e-05,0.00021718930261878402,0.00020797898984212045,1.3245874587126317e-05,4.708658001313643e-05,7.585876221330383e-05,0.0003929198137484491,0.00016403448535129428,1.144426641985774e-05,4.577706567943096e-05,6.103608757257462e-05,53.99857142857143,55.49904519414386,54.2375,52.936708860759495,54.112828438948995,32.558214285714286,31.331635900700192,30.3375,32.66075949367089,33.61205564142195,0.0,0.0,0.0,0.0,0.0,53.962162162162166,32.29189189189189,0,53.0,49.0,58.0,49.0,55.0,33.0,37.0,26.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,101.17400905762436,11.553646590333425,11,3.0,85.0,12.813025276719086,6,10
2,11,0.002960250247269869,0.0029755092691630125,0.00021362630650401115,0.0017853055614978075,0.0005645838100463152,0.01933318073861301,0.0180361638776958,0.0010070954449474812,0.009384298464283347,0.005325398640707135,1.5259021893143654e-05,0.0,0.0,0.0,0.0,7.629510946571827e-05,0.0,0.0,4.577706567943096e-05,1.5259021893143654e-05,1.1485789722347501,3.8583695117743533,2.3980713286591393,0.8362498386059461,1.4582594822462271,0.0004577706567943096,0.0020141908898949623,6.103608757257462e-05,0.0002899214159697294,0.00010681315325200558,0.001144426641985774,0.0020141908898949623,0.00015259021893143654,0.0008239871822297573,0.0003051804378628731,7.59038524940992e-05,7.629510946571827e-05,5.477597602666952e-06,4.577706567943096e-05,1.4476507949905517e-05,0.00014646349044403794,0.00013663760513405907,7.629510946571827e-06,7.109317018396474e-05,4.034392909626617e-05,9.155413135886192e-05,0.0,0.0,4.577706567943096e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647479818431276e-05,0.0003276524270435425,1.315228801995274e-05,6.962615414464396e-05,2.4905588454999504e-05,0.0001809654325212139,0.00037940702867884853,2.070345693574474e-05,9.947362967688502e-05,6.441438546561629e-05,0.00018310826271772385,4.577706567943096e-05,0.0,0.00010681315325200558,4.577706567943096e-05,44.514601420678765,46.223350253807105,42.60606060606061,44.0650406504065,44.080229226361034,37.01815311760063,39.50761421319797,34.63636363636363,36.44227642276423,38.183381088825215,0.0,0.0,0.0,0.0,0.0,43.371212121212125,36.90909090909091,0,46.0,48.0,42.0,44.0,44.0,41.0,39.0,34.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,122.82193430732471,11.553646590333425,10,5.0,100.0,11.789072332825704,9,11
2,12,0.002594033721834421,0.002609292743727565,0.00015259021893143654,0.0009918364230543375,0.00032043945975601673,0.02339208056218922,0.032425421522930264,0.0013122758828103542,0.00843823910690844,0.0060120546258986,4.577706567943096e-05,0.0,0.0,0.0,0.0,6.103608757257462e-05,9.155413135886192e-05,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.24229273072234198,1.368157203817545,2.5288183669057362,1.1890297725776158,1.6053534833055259,0.0002288853283971548,0.0007324330508708954,4.577706567943096e-05,0.00010681315325200558,7.629510946571827e-05,0.0005951018538326025,0.0009002822916954756,9.155413135886192e-05,0.0002899214159697294,0.0002594033721834421,4.988526388143118e-05,5.017870661014548e-05,2.9344272871430103e-06,1.9073777366429567e-05,6.162297303000321e-06,0.00012057773485664547,0.00016714134805634158,6.764308674280176e-06,4.3496077870662065e-05,3.098997229844639e-05,0.00010681315325200558,9.155413135886192e-05,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4371699054119554e-05,0.00012223113735488565,8.996783699365965e-06,2.7892499306155575e-05,1.3469628577632216e-05,9.915120205098487e-05,0.00020468192690764405,1.3677787733931834e-05,5.108836551847016e-05,5.0677348899367855e-05,0.00018310826271772385,0.0002899214159697294,1.5259021893143654e-05,6.103608757257462e-05,4.577706567943096e-05,31.82191780821918,33.374117647058824,29.86046511627907,31.195298372513562,33.2994923857868,43.02804957599478,43.28941176470588,41.848837209302324,42.31464737793852,44.13705583756345,0.0,0.0,0.0,0.0,0.0,32.01030927835052,43.18041237113402,0,28.0,39.0,30.0,32.0,34.0,46.0,46.0,42.0,42.0,47.0,0.0,0.0,0.0,0.0,0.0,54.22177377313554,12.89203354195494,9,3.0,84.72222222222223,12.976886617568308,11,12
3,1,0.006073090713471174,0.005416952772065997,0.008712901500985026,0.0017090104520320892,0.0014801251236349344,0.02522316318936646,0.020035095745697618,0.046540016774088144,0.0038605325389653444,0.009140154113993049,3.051804378628731e-05,0.0,0.00024414435029029846,0.0,4.577706567943096e-05,6.103608757257462e-05,3.051804378628731e-05,0.00022125581745058298,0.0,4.577706567943096e-05,2.629591652495303,2.505103395998723,1.5191689282981422,2.830491443520023,1.5598558386480859,0.0015106431674212217,0.0012512397952377796,0.0012512397952377796,0.00047302967868745327,0.0002899214159697294,0.0018463416490703821,0.0013733119703829288,0.0014343480579555035,0.00047302967868745327,0.0004577706567943096,0.00028919479587957974,0.00025795013200314275,0.00041490007147547745,8.138145009676616e-05,7.048214874452068e-05,0.0002771776174655655,0.00022016588731535843,0.0005114287557592104,4.242343449412466e-05,0.00010044125399992362,7.629510946571827e-05,3.051804378628731e-05,0.00044251163490116596,0.0,7.629510946571827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043886289499763545,0.0003640272378361721,0.00035740993839598726,0.00014293560972449327,7.600043226308752e-05,0.00038880172401651735,0.0003516322678671672,0.00038519910569685185,9.005514507894749e-05,8.218996767717698e-05,0.00046158541226759553,0.00032806897070258856,0.0006904707406647503,4.577706567943096e-05,0.00012588693061843514,12.145795523290985,11.990099009900991,10.909508196721312,12.17786561264822,10.968280467445743,2.1113127646702963,2.3274942878903273,1.2373770491803278,2.8616600790513833,1.2704507512520868,0.0,0.0,0.0,0.0,0.0,9.527472527472527,1.8681318681318682,0,12.0,12.0,15.0,13.0,14.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49.867508067933706,8.08697377831508,4,4.0,100.0,11.759398209792188,6,1
3,2,0.004898146027699113,0.005279621575027704,0.010879682609811425,0.0013275349047034979,0.002777141984552145,0.01615930418483913,0.0169527733232826,0.04235904477536678,0.0036469062324613333,0.0117799649015069,1.5259021893143654e-05,0.0,3.051804378628731e-05,0.0,1.5259021893143654e-05,7.629510946571827e-05,4.577706567943096e-05,0.0002288853283971548,1.5259021893143654e-05,6.103608757257462e-05,1.6867026188295164,2.672235062697322,3.4463261070543396,2.671010177237208,2.1510413474206715,0.0006561379414051771,0.0006866559851914644,0.0012054627295583487,0.00018310826271772385,0.00027466239407658577,0.0007629510946571827,0.0007629510946571827,0.0013427939265966415,0.0002288853283971548,0.00044251163490116596,0.000132382325072949,0.00014269247500074876,0.00029404547594084933,3.587932174874319e-05,7.50578914743823e-05,0.00013031696923257363,0.00013671591389744032,0.00034160519980134504,2.9410534132752687e-05,9.49997169476363e-05,7.629510946571827e-05,4.577706567943096e-05,0.0002288853283971548,1.5259021893143654e-05,9.155413135886192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736557378376377,0.00020097420572325557,0.00036436717505552264,5.204491789776764e-05,8.108367577190443e-05,0.00015497608312088127,0.00018542551502849858,0.0003431431373568497,4.655689414186609e-05,8.814428681516507e-05,0.00021362630650401115,0.00021362630650401115,0.0005951018538326025,3.051804378628731e-05,0.00013733119703829288,20.492917847025495,20.70747074707471,22.20821325648415,20.284518828451883,21.30440414507772,7.8451369216241735,9.404140414041404,3.617435158501441,9.117154811715482,5.015544041450777,0.0,0.0,0.0,0.0,0.0,21.983870967741936,7.056451612903226,0,26.0,20.0,27.0,18.0,20.0,14.0,12.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,176.42024511459306,9.080899090583168,3,8.0,100.0,9.50736440945173,4,2
3,3,0.0015564202331006527,0.0014190890360623598,0.010162508580833673,0.0003051804378628731,0.0011139085981994867,0.0070344090927392244,0.005203326465561986,0.0715190356131643,0.0015564202331006527,0.008407721063122153,0.0,0.0,0.0001678492408245802,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0002899214159697294,0.0,4.577706567943096e-05,2.226342966497404,2.894773273093918,0.8630865884642259,2.213860922663534,0.3722374941956718,0.0002594033721834421,0.00044251163490116596,0.0010070954449474812,6.103608757257462e-05,0.00013733119703829288,0.0006713969632983208,0.0005493247881531715,0.002029449911788106,0.0001678492408245802,0.0003662165254354477,4.7164249487898566e-05,4.300269806249575e-05,0.00030795480547980827,9.247892056450699e-06,3.375480600604505e-05,5.7190317827148165e-05,4.230346719969094e-05,0.0005814555740907667,1.265382303333864e-05,6.835545579774108e-05,1.5259021893143654e-05,0.0,0.0005951018538326025,0.0,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811047960534538e-05,0.000102219540829127,0.0003510570961539128,1.7189639855745212e-05,4.1789831573005174e-05,0.00010034523845924632,9.724540732142226e-05,0.0004339078941216965,2.804239072949476e-05,7.270867321204894e-05,6.103608757257462e-05,3.051804378628731e-05,0.000839246204122901,1.5259021893143654e-05,9.155413135886192e-05,32.13232104121475,32.66862170087977,30.792831235331768,32.13725490196079,30.669691470054445,7.351409978308026,7.7917888563049855,4.6270535523789205,7.333333333333333,5.2105263157894735,0.0,0.0,0.0,0.0,0.0,30.926829268292682,5.479674796747967,0,31.0,31.0,27.0,31.0,31.0,9.0,9.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,114.32530446293474,9.080899090583168,2,6.0,100.0,12.194415224606539,5,3
